Model,T_days,T,K_over_F0,Forward,Strike,r_GSW,Discount_factor,IV_model
Heston classique,7.0,0.019164955509924708,0.9666666666666667,3938.608044430406,3807.3211096160594,0.036541941945302046,0.9992999204784726,0.2944734291583257
Heston classique,7.0,0.019164955509924708,0.9683333333333333,3938.608044430406,3813.8854563567766,0.036541941945302046,0.9992999204784726,0.2915196814571596
Heston classique,7.0,0.019164955509924708,0.97,3938.608044430406,3820.4498030974937,0.036541941945302046,0.9992999204784726,0.28856288591860135
Heston classique,7.0,0.019164955509924708,0.9716666666666667,3938.608044430406,3827.0141498382113,0.036541941945302046,0.9992999204784726,0.285605423560894
Heston classique,7.0,0.019164955509924708,0.9733333333333333,3938.608044430406,3833.5784965789285,0.036541941945302046,0.9992999204784726,0.28265012894783337
Heston classique,7.0,0.019164955509924708,0.975,3938.608044430406,3840.142843319646,0.036541941945302046,0.9992999204784726,0.27970031989634964
Heston classique,7.0,0.019164955509924708,0.9766666666666667,3938.608044430406,3846.7071900603632,0.036541941945302046,0.9992999204784726,0.27675980817957363
Heston classique,7.0,0.019164955509924708,0.9783333333333333,3938.608044430406,3853.2715368010804,0.036541941945302046,0.9992999204784726,0.27383290134316174
Heston classique,7.0,0.019164955509924708,0.98,3938.608044430406,3859.835883541798,0.036541941945302046,0.9992999204784726,0.27092440618849806
Heston classique,7.0,0.019164955509924708,0.9816666666666667,3938.608044430406,3866.4002302825156,0.036541941945302046,0.9992999204784726,0.268039646985939
Heston classique,7.0,0.019164955509924708,0.9833333333333333,3938.608044430406,3872.9645770232323,0.036541941945302046,0.9992999204784726,0.2651845058254312
Heston classique,7.0,0.019164955509924708,0.985,3938.608044430406,3879.52892376395,0.036541941945302046,0.9992999204784726,0.26236548815276595
Heston classique,7.0,0.019164955509924708,0.9866666666666667,3938.608044430406,3886.0932705046675,0.036541941945302046,0.9992999204784726,0.2595898082240002
Heston classique,7.0,0.019164955509924708,0.9883333333333333,3938.608044430406,3892.6576172453847,0.036541941945302046,0.9992999204784726,0.25686548157994404
Heston classique,7.0,0.019164955509924708,0.99,3938.608044430406,3899.221963986102,0.036541941945302046,0.9992999204784726,0.25420140626200793
Heston classique,7.0,0.019164955509924708,0.9916666666666667,3938.608044430406,3905.7863107268195,0.036541941945302046,0.9992999204784726,0.2516074105577563
Heston classique,7.0,0.019164955509924708,0.9933333333333333,3938.608044430406,3912.3506574675366,0.036541941945302046,0.9992999204784726,0.24909424611289496
Heston classique,7.0,0.019164955509924708,0.995,3938.608044430406,3918.9150042082542,0.036541941945302046,0.9992999204784726,0.24667350907099336
Heston classique,7.0,0.019164955509924708,0.9966666666666667,3938.608044430406,3925.4793509489714,0.036541941945302046,0.9992999204784726,0.24435747897104496
Heston classique,7.0,0.019164955509924708,0.9983333333333333,3938.608044430406,3932.0436976896885,0.036541941945302046,0.9992999204784726,0.24215887425072516
Heston classique,7.0,0.019164955509924708,1.0,3938.608044430406,3938.608044430406,0.036541941945302046,0.9992999204784726,0.2400905325445003
Heston classique,7.0,0.019164955509924708,1.0016666666666667,3938.608044430406,3945.1723911711238,0.036541941945302046,0.9992999204784726,0.23816503254172702
Heston classique,7.0,0.019164955509924708,1.0033333333333334,3938.608044430406,3951.736737911841,0.036541941945302046,0.9992999204784726,0.23639428061010803
Heston classique,7.0,0.019164955509924708,1.005,3938.608044430406,3958.3010846525576,0.036541941945302046,0.9992999204784726,0.2347890891582507
Heston classique,7.0,0.019164955509924708,1.0066666666666666,3938.608044430406,3964.8654313932752,0.036541941945302046,0.9992999204784726,0.2333587746017501
Heston classique,7.0,0.019164955509924708,1.0083333333333333,3938.608044430406,3971.429778133993,0.036541941945302046,0.9992999204784726,0.23211080120624433
Heston classique,7.0,0.019164955509924708,1.01,3938.608044430406,3977.9941248747105,0.036541941945302046,0.9992999204784726,0.23105049346794332
Heston classique,7.0,0.019164955509924708,1.0116666666666667,3938.608044430406,3984.5584716154276,0.036541941945302046,0.9992999204784726,0.23018083510623832
Heston classique,7.0,0.019164955509924708,1.0133333333333334,3938.608044430406,3991.122818356145,0.036541941945302046,0.9992999204784726,0.22950236672071633
Heston classique,7.0,0.019164955509924708,1.0150000000000001,3938.608044430406,3997.687165096863,0.036541941945302046,0.9992999204784726,0.22901318887722993
Heston classique,7.0,0.019164955509924708,1.0166666666666666,3938.608044430406,4004.2515118375795,0.036541941945302046,0.9992999204784726,0.22870907036282292
Heston classique,7.0,0.019164955509924708,1.0183333333333333,3938.608044430406,4010.8158585782967,0.036541941945302046,0.9992999204784726,0.22858365577746603
Heston classique,7.0,0.019164955509924708,1.02,3938.608044430406,4017.3802053190143,0.036541941945302046,0.9992999204784726,0.22862875918076045
Heston classique,7.0,0.019164955509924708,1.0216666666666667,3938.608044430406,4023.944552059732,0.036541941945302046,0.9992999204784726,0.22883472489209905
Heston classique,7.0,0.019164955509924708,1.0233333333333334,3938.608044430406,4030.5088988004495,0.036541941945302046,0.9992999204784726,0.22919083076569957
Heston classique,7.0,0.019164955509924708,1.025,3938.608044430406,4037.0732455411658,0.036541941945302046,0.9992999204784726,0.2296857054808332
Heston classique,7.0,0.019164955509924708,1.0266666666666666,3938.608044430406,4043.6375922818834,0.036541941945302046,0.9992999204784726,0.23030773064176624
Heston classique,7.0,0.019164955509924708,1.0283333333333333,3938.608044430406,4050.201939022601,0.036541941945302046,0.9992999204784726,0.23104539927773904
Heston classique,7.0,0.019164955509924708,1.03,3938.608044430406,4056.7662857633186,0.036541941945302046,0.9992999204784726,0.23188760878912898
Heston classique,7.0,0.019164955509924708,1.0316666666666667,3938.608044430406,4063.3306325040357,0.036541941945302046,0.9992999204784726,0.23282387328532453
Heston classique,7.0,0.019164955509924708,1.0333333333333334,3938.608044430406,4069.8949792447534,0.036541941945302046,0.9992999204784726,0.23384445039562834
Heston classique,7.0,0.019164955509924708,1.0350000000000001,3938.608044430406,4076.459325985471,0.036541941945302046,0.9992999204784726,0.2349403879681322
Heston classique,7.0,0.019164955509924708,1.0366666666666666,3938.608044430406,4083.0236727261877,0.036541941945302046,0.9992999204784726,0.23610350467758412
Heston classique,7.0,0.019164955509924708,1.0383333333333333,3938.608044430406,4089.588019466905,0.036541941945302046,0.9992999204784726,0.23732632529753053
