Model,T_days,T,K_over_F0,Forward,Strike,r_GSW,Discount_factor,IV_model
Rough Heston,31.0,0.08487337440109514,1.0183333333333333,3945.174096903203,4017.5022886797615,0.03670531362949347,0.996889543697636,0.231310475257166
Rough Heston,31.0,0.08487337440109514,1.02,3945.174096903203,4024.077578841267,0.03670531362949347,0.996889543697636,0.23005539674305894
Rough Heston,31.0,0.08487337440109514,1.0216666666666667,3945.174096903203,4030.6528690027726,0.03670531362949347,0.996889543697636,0.22881453457205816
Rough Heston,31.0,0.08487337440109514,1.0233333333333334,3945.174096903203,4037.228159164278,0.03670531362949347,0.996889543697636,0.2275887922154483
Rough Heston,31.0,0.08487337440109514,1.025,3945.174096903203,4043.803449325783,0.03670531362949347,0.996889543697636,0.22637908687004432
Rough Heston,31.0,0.08487337440109514,1.0266666666666666,3945.174096903203,4050.3787394872884,0.03670531362949347,0.996889543697636,0.22518634540556084
Rough Heston,31.0,0.08487337440109514,1.0283333333333333,3945.174096903203,4056.9540296487935,0.03670531362949347,0.996889543697636,0.22401149979138973
Rough Heston,31.0,0.08487337440109514,1.03,3945.174096903203,4063.529319810299,0.03670531362949347,0.996889543697636,0.22285548230229882
Rough Heston,31.0,0.08487337440109514,1.0316666666666667,3945.174096903203,4070.1046099718046,0.03670531362949347,0.996889543697636,0.22171922033861954
Rough Heston,31.0,0.08487337440109514,1.0333333333333334,3945.174096903203,4076.67990013331,0.03670531362949347,0.996889543697636,0.22060363136183306
Rough Heston,31.0,0.08487337440109514,1.0350000000000001,3945.174096903203,4083.2551902948157,0.03670531362949347,0.996889543697636,0.2195096173856808
Rough Heston,31.0,0.08487337440109514,1.0366666666666666,3945.174096903203,4089.8304804563204,0.03670531362949347,0.996889543697636,0.2184380596312253
Rough Heston,31.0,0.08487337440109514,1.0383333333333333,3945.174096903203,4096.4057706178255,0.03670531362949347,0.996889543697636,0.21738981311109654
Rough Heston,31.0,0.08487337440109514,1.04,3945.174096903203,4102.9810607793315,0.03670531362949347,0.996889543697636,0.2163657013016219
Rough Heston,31.0,0.08487337440109514,1.0416666666666667,3945.174096903203,4109.556350940837,0.03670531362949347,0.996889543697636,0.2153665108869662
Rough Heston,31.0,0.08487337440109514,1.0433333333333334,3945.174096903203,4116.131641102343,0.03670531362949347,0.996889543697636,0.2143929868326053
Rough Heston,31.0,0.08487337440109514,1.045,3945.174096903203,4122.706931263847,0.03670531362949347,0.996889543697636,0.21344582749186825
Rough Heston,31.0,0.08487337440109514,1.0466666666666666,3945.174096903203,4129.282221425352,0.03670531362949347,0.996889543697636,0.2125256801381288
Rough Heston,31.0,0.08487337440109514,1.0483333333333333,3945.174096903203,4135.857511586858,0.03670531362949347,0.996889543697636,0.21163313686977905
Rough Heston,31.0,0.08487337440109514,1.05,3945.174096903203,4142.432801748363,0.03670531362949347,0.996889543697636,0.21076873062547638
Rough Heston,45.0,0.12320328542094455,0.95,3949.045854402648,3751.5935616825154,0.03679517172194988,0.9954769737879662,0.27958363634654587
Rough Heston,45.0,0.12320328542094455,0.9516666666666667,3949.045854402648,3758.1753047731863,0.03679517172194988,0.9954769737879662,0.2783633981628813
Rough Heston,45.0,0.12320328542094455,0.9533333333333333,3949.045854402648,3764.757047863857,0.03679517172194988,0.9954769737879662,0.27714213354826617
Rough Heston,45.0,0.12320328542094455,0.955,3949.045854402648,3771.3387909545286,0.03679517172194988,0.9954769737879662,0.27591992105032503
Rough Heston,45.0,0.12320328542094455,0.9566666666666667,3949.045854402648,3777.9205340452,0.03679517172194988,0.9954769737879662,0.2746968465264172
Rough Heston,45.0,0.12320328542094455,0.9583333333333333,3949.045854402648,3784.5022771358704,0.03679517172194988,0.9954769737879662,0.2734730034905993
Rough Heston,45.0,0.12320328542094455,0.96,3949.045854402648,3791.0840202265417,0.03679517172194988,0.9954769737879662,0.27224849301863724
Rough Heston,45.0,0.12320328542094455,0.9616666666666667,3949.045854402648,3797.665763317213,0.03679517172194988,0.9954769737879662,0.2710234240530577
Rough Heston,45.0,0.12320328542094455,0.9633333333333333,3949.045854402648,3804.247506407884,0.03679517172194988,0.9954769737879662,0.26979791336565073
Rough Heston,45.0,0.12320328542094455,0.965,3949.045854402648,3810.829249498555,0.03679517172194988,0.9954769737879662,0.2685720855669229
Rough Heston,45.0,0.12320328542094455,0.9666666666666667,3949.045854402648,3817.410992589226,0.03679517172194988,0.9954769737879662,0.2673460730866402
Rough Heston,45.0,0.12320328542094455,0.9683333333333333,3949.045854402648,3823.992735679897,0.03679517172194988,0.9954769737879662,0.2661200161416266
Rough Heston,45.0,0.12320328542094455,0.97,3949.045854402648,3830.5744787705685,0.03679517172194988,0.9954769737879662,0.26489406270649757
Rough Heston,45.0,0.12320328542094455,0.9716666666666667,3949.045854402648,3837.1562218612394,0.03679517172194988,0.9954769737879662,0.26366836847817277
Rough Heston,45.0,0.12320328542094455,0.9733333333333333,3949.045854402648,3843.7379649519103,0.03679517172194988,0.9954769737879662,0.26244309702893526
Rough Heston,45.0,0.12320328542094455,0.975,3949.045854402648,3850.3197080425816,0.03679517172194988,0.9954769737879662,0.2612184195815453
Rough Heston,45.0,0.12320328542094455,0.9766666666666667,3949.045854402648,3856.901451133253,0.03679517172194988,0.9954769737879662,0.25999451547073943
Rough Heston,45.0,0.12320328542094455,0.9783333333333333,3949.045854402648,3863.4831942239234,0.03679517172194988,0.9954769737879662,0.2587715721336848
Rough Heston,45.0,0.12320328542094455,0.98,3949.045854402648,3870.0649373145948,0.03679517172194988,0.9954769737879662,0.2575497854363987
Rough Heston,45.0,0.12320328542094455,0.9816666666666667,3949.045854402648,3876.646680405266,0.03679517172194988,0.9954769737879662,0.2563293600222605
Rough Heston,45.0,0.12320328542094455,0.9833333333333333,3949.045854402648,3883.228423495937,0.03679517172194988,0.9954769737879662,0.25511050974470656
Rough Heston,45.0,0.12320328542094455,0.985,3949.045854402648,3889.810166586608,0.03679517172194988,0.9954769737879662,0.2538934581815064
Rough Heston,45.0,0.12320328542094455,0.9866666666666667,3949.045854402648,3896.3919096772793,0.03679517172194988,0.9954769737879662,0.2526784392257654
Rough Heston,45.0,0.12320328542094455,0.9883333333333333,3949.045854402648,3902.97365276795,0.03679517172194988,0.9954769737879662,0.251465697774552
