Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor,IV_market,BS_reconstructed_price,BS_reconstruction_error,IV_BDD_error,IV_RH,Residual_IV,Abs_error_IV
2022-09-16,3,0.0082135523613963,3955,1.004645775202647,3937.522946229548,1.0044385909641969,Call,SPXW,SPXW220916C03955000,31.85,0.2906,0.0365135381688637,0.9997001391096164,0.2802993858608832,31.85000000000082,8.171241461241152e-13,0.0103006141391167,0.2514011457850162,-0.028898240075867,0.028898240075867
2022-09-16,3,0.0082135523613963,3980,1.0109962541862287,3937.522946229548,1.010787760312896,Call,SPXW,SPXW220916C03980000,21.6,0.2851,0.0365135381688637,0.9997001391096164,0.2741769129123898,21.59999999999991,9.237055564881302e-14,0.0109230870876101,0.2460179526205802,-0.028158960291809615,0.028158960291809615
2022-09-16,3,0.0082135523613963,3995,1.0148065415763778,3937.522946229548,1.0145972619221153,Call,SPXW,SPXW220916C03995000,16.75,0.2827,0.0365135381688637,0.9997001391096164,0.271478875570012,16.749999999999545,4.547473508864641e-13,0.0112211244299879,0.24458040247980678,-0.02689847309020521,0.02689847309020521
2022-09-16,3,0.0082135523613963,4020,1.0211570205599596,3937.522946229548,1.0209464312708143,Call,SPXW,SPXW220916C04020000,10.55,0.2796,0.0365135381688637,0.9997001391096164,0.2679331902470094,10.549999999999956,4.618527782440651e-14,0.0116668097529905,0.24493136036183658,-0.023001829885172825,0.023001829885172825
2022-09-16,3,0.0082135523613963,4045,1.0275074995435416,3937.522946229548,1.0272956006195135,Call,SPXW,SPXW220916C04045000,6.35,0.2778,0.0365135381688637,0.9997001391096164,0.2656151038850872,6.349999999999454,5.453415496958769e-13,0.0121848961149127,0.24799407524253037,-0.017621028642556824,0.017621028642556824
2022-09-16,3,0.0082135523613963,4080,1.036398170120556,3937.522946229548,1.0361844377076923,Call,SPXW,SPXW220916C04080000,3.05,0.2799,0.0365135381688637,0.9997001391096164,0.267025342857053,3.0499999999999545,4.5297099404706393e-14,0.0128746571429469,0.25518637291539514,-0.01183896994165784,0.01183896994165784
2022-09-20,7,0.0191649555099247,3720,0.9449512727569775,3938.608044430406,0.9444961158956804,Put,SPXW,SPXW220920P03720000,5.25,0.297,0.036541941945302,0.9992999204784726,0.2885811413740663,5.250000000016257,1.6257217794191092e-11,0.0084188586259336,0.32746735468677857,0.03888621331271225,0.03888621331271225
2022-09-20,7,0.0191649555099247,3735,0.9487615601471266,3938.608044430406,0.9483045679759048,Put,SPXW,SPXW220920P03735000,6.05,0.2909,0.036541941945302,0.9992999204784726,0.2826880809300119,6.050000000000864,8.64197602368222e-13,0.008211919069988,0.3216873490887885,0.03899926815877658,0.03899926815877658
2022-09-20,7,0.0191649555099247,3750,0.9525718475372758,3938.608044430406,0.9521130200561294,Put,SPXW,SPXW220920P03750000,7.05,0.2857,0.036541941945302,0.9992999204784726,0.2775420915714505,7.049999999999898,1.021405182655144e-13,0.0081579084285494,0.31587842184313075,0.03833633027168026,0.03833633027168026
2022-09-20,7,0.0191649555099247,3770,0.9576522307241412,3938.608044430406,0.9571909561630956,Put,SPXW,SPXW220920P03770000,8.7,0.2792,0.036541941945302,0.9992999204784726,0.2711702360005962,8.700000000006753,6.753708703399752e-12,0.0080297639994037,0.30809978048965464,0.03692954448905844,0.03692954448905844
2022-09-20,7,0.0191649555099247,3785,0.9614625181142904,3938.608044430406,0.96099940824332,Put,SPXW,SPXW220920P03785000,10.15,0.2741,0.036541941945302,0.9992999204784726,0.2661334821277072,10.150000000002253,2.2506441155201173e-12,0.0079665178722927,0.30225305117726914,0.03611956904956193,0.03611956904956193
2022-09-20,7,0.0191649555099247,3800,0.9652728055044396,3938.608044430406,0.9648078603235444,Put,SPXW,SPXW220920P03800000,12.0,0.2702,0.036541941945302,0.9992999204784726,0.2623320082759094,12.000000000000796,7.958078640513122e-13,0.0078679917240905,0.29640957197237483,0.03407756369646542,0.03407756369646542
2022-09-20,7,0.0191649555099247,3815,0.9690830928945886,3938.608044430406,0.968616312403769,Put,SPXW,SPXW220920P03815000,14.1,0.2663,0.036541941945302,0.9992999204784726,0.2581474271893216,14.099999999993088,6.911804462106375e-12,0.0081525728106783,0.29058584259314046,0.032438415403818865,0.032438415403818865
2022-09-20,7,0.0191649555099247,3830,0.9728933802847376,3938.608044430406,0.9724247644839936,Put,SPXW,SPXW220920P03830000,16.700000000000003,0.2628,0.036541941945302,0.9992999204784726,0.2550078041403761,16.700000000000045,4.263256414560601e-14,0.0077921958596238,0.2848028079561182,0.02979500381574207,0.02979500381574207
2022-09-20,7,0.0191649555099247,3850,0.9779737634716033,3938.608044430406,0.9775027005909596,Put,SPXW,SPXW220920P03850000,20.75,0.2583,0.036541941945302,0.9992999204784726,0.250487923848484,20.749999999997044,2.9558577807620168e-12,0.0078120761515159,0.27720287045645825,0.026714946607974244,0.026714946607974244
