Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor,IV_market,BS_reconstructed_price,BS_reconstruction_error,IV_BDD_error,IV_RH__base_80_128_L10,Residual__base_80_128_L10,IV_RH__fine_160_256_L10,Residual__fine_160_256_L10,IV_RH__veryfine_320_512_L10,Residual__veryfine_320_512_L10,IV_RH__fine_160_256_L8,Residual__fine_160_256_L8,IV_RH__fine_160_256_L12,Residual__fine_160_256_L12,Delta_IV__160_256_vs_80_128,Delta_IV__320_512_vs_160_256,Delta_IV__L8_vs_L10_fine,Delta_IV__L12_vs_L10_fine
2022-10-14,31,0.0848733744010951,3575,0.908118494652203,3945.174096903203,0.9061704026715136,Put,SPXW,SPXW221014P03575000,21.75,0.3032,0.0367053136294934,0.996889543697636,0.302150678142355,21.749999999999886,1.1368683772161605e-13,0.001049321857645,0.32257132801166727,0.020420649869312246,0.32299380100817204,0.02084312286581702,0.32319872409968936,0.021048045957334338,0.3229938009755949,0.020843122833239858,0.32299380025438074,0.020843122112025714,0.00042247299650477466,0.00020492309151731725,-3.2577163189273506e-11,-7.537913071509195e-10
2022-10-14,31,0.0848733744010951,3625,0.9208194526193666,3945.174096903203,0.9188441145969892,Put,SPXW,SPXW221014P03625000,27.15,0.2936,0.0367053136294934,0.996889543697636,0.2927035598307211,27.149999999999977,2.131628207280301e-14,0.0008964401692788,0.3125926509548504,0.019889091124129288,0.31300231539783785,0.020298755567116744,0.31320151534333374,0.02049795551261263,0.31300231539452433,0.020298755563803228,0.3130023150895481,0.020298755258827017,0.0004096644429874563,0.00019919994549588704,-3.313516128145011e-12,-3.0828972708007996e-10
2022-10-14,31,0.0848733744010951,3675,0.9335204105865302,3945.174096903203,0.931517826522465,Put,SPXW,SPXW221014P03675000,34.15,0.2851,0.0367053136294934,0.996889543697636,0.2842857629980422,34.14999999999952,4.760636329592671e-13,0.0008142370019577,0.30245117959687345,0.018165416598831252,0.3028494984960823,0.01856373549804008,0.3030431689422732,0.018757405944230976,0.30284949852241383,0.018563735524371627,0.30284949767999736,0.018563734681955157,0.0003983188992088271,0.00019367044619089668,2.6331548053093456e-11,-8.160849218619148e-10
2022-10-14,31,0.0848733744010951,3720,0.9449512727569775,3945.174096903203,0.9429241672553932,Put,SPXW,SPXW221014P03720000,42.05,0.278,0.0367053136294934,0.996889543697636,0.2773080191303917,42.04999999999996,4.263256414560601e-14,0.0006919808696082,0.2931875382565449,0.015879519126153208,0.29357681524413975,0.01626879611374804,0.293765708780495,0.016457689650103302,0.2935768152070029,0.01626879607661119,0.2935768149298666,0.016268795799474878,0.0003892769875948332,0.0001888935363552613,-3.7136849151409024e-11,-3.142731630489948e-10
2022-10-14,31,0.0848733744010951,3750,0.9525718475372758,3945.174096903203,0.9505283944106784,Put,SPXW,SPXW221014P03750000,48.2,0.2732,0.0367053136294934,0.996889543697636,0.2726773827982136,48.20000000000027,2.700062395888381e-13,0.0005226172017863,0.28694564617834567,0.014268263380132096,0.2873285408156711,0.014651158017457533,0.2875143731377657,0.014836990339552103,0.2873285408271163,0.014651158028902711,0.2873285411270073,0.014651158328793712,0.00038289463732543716,0.00018583232209457012,1.1445178138558276e-11,3.113361790596514e-10
2022-10-14,31,0.0848733744010951,3785,0.9614625181142904,3945.174096903203,0.9593999927585116,Put,SPXW,SPXW221014P03785000,56.45,0.268,0.0367053136294934,0.996889543697636,0.2674704535068548,56.4500000000005,4.973799150320701e-13,0.0005295464931452,0.2796045981231156,0.012134144616260834,0.27997994528563885,0.012509491778784076,0.28016234883496116,0.012691895328106384,0.27997994528813924,0.012509491781284465,0.27997994407463966,0.012509490567784887,0.00037534716252324296,0.0001824035493223075,2.5003887849095463e-12,-1.210999189815709e-09
2022-10-14,31,0.0848733744010951,3815,0.9690830928945886,3945.174096903203,0.9670042199137968,Put,SPXW,SPXW221014P03815000,64.4,0.2632,0.0367053136294934,0.996889543697636,0.262830884034252,64.39999999999986,1.4210854715202006e-13,0.000369115965748,0.27327100971888274,0.010440125684630763,0.2736406136890053,0.010809729654753297,0.2738202145332045,0.01098933049895251,0.2736406136552945,0.010809729621042541,0.27364061326953115,0.010809729235279175,0.000369603970122534,0.00017960084419921252,-3.371075640856702e-11,-4.194741221041909e-10
2022-10-14,31,0.0848733744010951,3845,0.9767036676748868,3945.174096903203,0.9746084470690825,Put,SPXW,SPXW221014P03845000,73.3,0.2585,0.0367053136294934,0.996889543697636,0.2581860429800722,73.29999999999927,7.247535904753022e-13,0.0003139570199277,0.26691260431280617,0.008726561332733973,0.26727743241530455,0.009091389435232355,0.2674543688705293,0.009268325890457119,0.2672774324521402,0.009091389472068001,0.2672774329437762,0.00909138996370401,0.0003648281024983824,0.0001769364552247632,3.683564564482822e-11,5.284716553255464e-10
2022-10-14,31,0.0848733744010951,3875,0.984324242455185,3945.174096903203,0.9822126742243678,Put,SPXW,SPXW221014P03875000,83.2,0.2537,0.0367053136294934,0.996889543697636,0.2534729056094632,83.19999999991478,8.522249572706642e-11,0.0002270943905367,0.2605481643729305,0.007075258763467318,0.26090868589620836,0.007435780286745186,0.26108310590780825,0.007610200298345082,0.2609086858782939,0.007435780268830738,0.2609086849642624,0.007435779354799221,0.000360521523277868,0.00017442001159989617,-1.7914447703049063e-11,-9.319459648438055e-10
2022-10-14,31,0.0848733744010951,3905,0.9919448172354832,3945.174096903203,0.9898169013796532,Put,SPXW,SPXW221014P03905000,94.15,0.2487,0.0367053136294934,0.996889543697636,0.2486377827038794,94.14999999999986,1.4210854715202006e-13,6.221729612054805e-05,0.25420339968344124,0.005565616979561844,0.2545594132077009,0.005921630503821523,0.25473147069380986,0.0060936879899304575,0.2545594131859781,0.005921630482098678,0.25455941226927203,0.005921629565392633,0.0003560135242596796,0.00017205748610893412,-2.1722845744420738e-11,-9.384288901514992e-10
2022-10-14,31,0.0848733744010951,3935,0.9995653920157814,3945.174096903203,0.9974211285349386,Put,SPXW,SPXW221014P03935000,106.15,0.2435,0.0367053136294934,0.996889543697636,0.2435245111214111,106.15000000000008,8.526512829121202e-14,2.4511121411135983e-05,0.24791188158563823,0.0043873704642271305,0.2482631354161307,0.004738624294719607,0.24843298282383916,0.004908471702428058,0.248263135459694,0.0047386243382828985,0.2482631360897474,0.004738624968336297,0.00035125383049247616,0.00016984740770845108,4.3563291862724896e-11,6.736166902054919e-10
2022-10-14,31,0.0848733744010951,3965,1.0071859667960796,3945.174096903203,1.005025355690224,Call,SPXW,SPXW221014C03965000,98.45,0.2381,0.0367053136294934,0.996889543697636,0.2358252235084909,98.45000000000005,4.263256414560601e-14,0.002274776491509,0.24171675264638923,0.005891529137898338,0.2420636561614083,0.006238432652917403,0.2422314326891012,0.0064062091806103005,0.24206365612348513,0.006238432614994238,0.24206365580873598,0.006238432300245095,0.0003469035150190647,0.00016777652769289775,-3.792316460859979e-11,-3.52672308023827e-10
2022-10-14,31,0.0848733744010951,4000,1.0160766373730945,3945.174096903203,1.0138969540380571,Call,SPXW,SPXW221014C04000000,80.65,0.2319,0.0367053136294934,0.996889543697636,0.2297738385778432,80.65000000000464,4.632738637155853e-12,0.0021261614221567,0.23468506209608475,0.004911223518241553,0.23502815769017088,0.005254319112327682,0.23519365397250375,0.005419815394660549,0.23502815770437646,0.005254319126533263,0.2350281563640438,0.005254317786200613,0.0003430955940861291,0.0001654962823328665,1.4205581155835034e-11,-1.326127069267713e-09
2022-10-14,31,0.0848733744010951,4030,1.0236972121533925,3945.174096903203,1.0215011811933423,Call,SPXW,SPXW221014C04030000,67.0,0.2268,0.0367053136294934,0.996889543697636,0.2248248673824908,66.99999999999977,2.273736754432321e-13,0.0019751326175091,0.22890522927617757,0.004080361893686768,0.22924570942362257,0.004420842041131773,0.22940930819464359,0.004584440812152785,0.22924570945521153,0.0044208420727207265,0.22924571006470038,0.004420842682209575,0.00034048014744500477,0.00016359877102101184,3.1588953675054654e-11,6.410778019549923e-10
2022-10-14,31,0.0848733744010951,4060,1.0313177869336907,3945.174096903203,1.029105408348628,Call,SPXW,SPXW221014C04060000,54.9,0.2221,0.0367053136294934,0.996889543697636,0.2201876357441329,54.89999999999986,1.3500311979441906e-13,0.001912364255867,0.22343971522365333,0.003252079479520442,0.22377696764604185,0.0035893319019089653,0.2239386443530454,0.003751008608912504,0.2237769675830159,0.0035893318388830198,0.22377696780145107,0.0035893320573181786,0.00033725242238852315,0.00016167670700353853,-6.302594557361374e-11,1.5540921327605872e-10
2022-10-14,31,0.0848733744010951,4095,1.0402084575107051,3945.174096903203,1.0379770066964609,Call,SPXW,SPXW221014C04095000,42.75,0.2171,0.0367053136294934,0.996889543697636,0.2152283714884329,42.75000000000023,2.273736754432321e-13,0.001871628511567,0.21757724858538005,0.002348877096947144,0.21790901134325058,0.0026806398548176735,0.21806830221017084,0.0028399307217379377,0.21790901139886534,0.0026806399104324363,0.21790900945149078,0.002680637963057869,0.00033176275787052956,0.00015929086692026417,5.561476279503097e-11,-1.891759804362181e-09
2022-10-14,31,0.0848733744010951,4125,1.047829032291003,3945.174096903203,1.0455812338517465,Call,SPXW,SPXW221014C04125000,34.05,0.2134,0.0367053136294934,0.996889543697636,0.2116011265484925,34.05000000000007,7.105427357601003e-14,0.0017988734515074,0.213087974519948,0.001486847971455485,0.21341415302356537,0.0018130264750728653,0.21357119219536427,0.0019700656468717714,0.21341415301920325,0.0018130264707107435,0.21341415326397925,0.0018130267154867485,0.0003261785036173803,0.00015703917179890614,-4.362121774903471e-12,2.404138832456937e-10
2022-10-14,31,0.0848733744010951,4175,1.060529990258167,3945.174096903203,1.058254945777222,Call,SPXW,SPXW221014C04175000,22.700000000000003,0.2084,0.0367053136294934,0.996889543697636,0.2066739334939876,22.69999999999993,7.105427357601003e-14,0.0017260665060123,0.20688659973596787,0.0002126662419802694,0.20720442145295642,0.0005304879589688172,0.20735722027667633,0.0006832867826887246,0.20720442149339463,0.0005304879994070255,0.20720442037998446,0.0005304868859968559,0.0003178217169885478,0.00015279882371990738,4.043820833743439e-11,-1.0729719612800892e-09
2022-10-14,31,0.0848733744010951,4225,1.0732309482253308,3945.174096903203,1.0709286577026975,Call,SPXW,SPXW221014C04225000,14.8,0.2052,0.0367053136294934,0.996889543697636,0.2034806260659349,14.800000000037244,3.724309749486565e-11,0.001719373934065,0.20239990158639826,-0.0010807244795366377,0.2027088497380231,-0.0007717763279117829,0.20285702861865665,-0.0006235974472782457,0.20270884964769317,-0.0007717764182417208,0.20270884934372604,-0.0007717767222088501,0.0003089481516248549,0.00014817888063353712,-9.032993797397637e-11,-3.942970672188295e-10
2022-10-14,31,0.0848733744010951,4275,1.0859319061924944,3945.174096903203,1.0836023696281734,Call,SPXW,SPXW221014C04275000,9.45,0.2032,0.0367053136294934,0.996889543697636,0.2014755577919635,9.4499999999976,2.398081733190338e-12,0.0017244422080364,0.1995553261641188,-0.0019202316278446874,0.19985110463831834,-0.00162445315364515,0.1999948048966238,-0.0014807528953396931,0.1998511047685912,-0.001624453023372302,0.19985110413881713,-0.0016244536531463682,0.0002957784741995373,0.00014370025830545696,1.3027284806454986e-10,-4.995012181652214e-10
2022-10-14,31,0.0848733744010951,4350,1.10498334314324,3945.174096903203,1.1026129375163871,Call,SPXW,SPXW221014C04350000,4.8,0.203,0.0367053136294934,0.996889543697636,0.2012014703484227,4.800000000001461,1.461053500406706e-12,0.0017985296515772,0.19781526478991318,-0.0033862055585095197,0.19809870739302313,-0.003102762955399574,0.1982369227337486,-0.0029645476146741012,0.19809870741327923,-0.0031027629351434716,0.19809871024287007,-0.003102760105552632,0.00028344260310994573,0.0001382153407254727,2.0256102351012828e-11,2.8498469417659322e-09
2022-11-18,66,0.1799566506958704,2775,0.7049031671775841,3954.830544063122,0.7016735531603877,Put,SPX,SPX221118P02775000,7.05,0.4434,0.036921115062271,0.9933778236875802,0.442692953440788,7.050000000000111,1.1102230246251565e-13,0.0007070465592119,0.42257638230232786,-0.02011657113846016,0.42307679803524517,-0.019616155405542846,0.4233105441391729,-0.01938240930161511,0.4230768034034213,-0.01961615003736672,0.4230768592227754,-0.019616094218012636,0.0005004157329173142,0.00023374610392773443,5.368176125841728e-09,6.118753020922796e-08
2022-11-18,66,0.1799566506958704,3160,0.8027005435247444,3954.830544063122,0.7990228569321892,Put,SPX,SPX221118P03160000,16.4,0.3579,0.036921115062271,0.9933778236875802,0.3578995200361257,16.40000000000356,3.559819106158102e-12,4.799638742558621e-07,0.3655022323606567,0.007602712324531025,0.365914845763319,0.008015325727193323,0.3661118551390057,0.008212335102879997,0.36591484780130756,0.008015327765181879,0.365914873124965,0.008015353088839328,0.0004126134026622985,0.0001970093756866742,2.0379885556920385e-09,2.736164600447566e-08
2022-11-18,66,0.1799566506958704,3230,0.8204818846787736,3954.830544063122,0.816722730345244,Put,SPX,SPX221118P03230000,19.55,0.3441,0.036921115062271,0.9933778236875802,0.344232194552758,19.550000000000068,6.750155989720953e-14,0.000132194552758,0.35493145816579763,0.010699263613039633,0.3553262416897353,0.011094047136977314,0.35551705392709165,0.011284859374333656,0.3553262428003918,0.011094048247633825,0.3553262628705625,0.011094068317804517,0.0003947835239376807,0.00019081223735634145,1.1106565112051214e-09,2.1180827203259867e-08
2022-11-18,66,0.1799566506958704,3310,0.8408034174262354,3954.830544063122,0.836951157103021,Put,SPX,SPX221118P03310000,24.15,0.3292,0.036921115062271,0.9933778236875802,0.3294718741399973,24.1499999999715,2.849986913133762e-11,0.0002718741399973,0.3427309587352375,0.013259084595240223,0.34311389753034083,0.013642023390343538,0.3432978398232934,0.013825965683296138,0.34311389894068706,0.013642024800689767,0.3431139223046815,0.013642048164684228,0.00038293879510331585,0.00018394229295259912,1.41034622869185e-09,2.4774340690036922e-08
2022-11-18,66,0.1799566506958704,3450,0.8763660997342937,3954.830544063122,0.8723509039291306,Put,SPX,SPX221118P03450000,36.1,0.3061,0.036921115062271,0.9933778236875802,0.3066818468442367,36.10000000006653,6.652811634921818e-11,0.0005818468442367,0.32105820133278734,0.014376354488550624,0.3214137061816582,0.014731859337421493,0.3215862475294331,0.014904400685196384,0.32141370682448483,0.014731859980248119,0.32141372600543056,0.01473187916119384,0.00035550484887086897,0.0001725413477748905,6.428266252633819e-10,1.982377234588384e-08
2022-11-18,66,0.1799566506958704,3525,0.8954175366850392,3954.830544063122,0.8913150540145465,Put,SPX,SPX221118P03525000,45.25,0.295,0.036921115062271,0.9933778236875802,0.2957873011700856,45.24999999999932,6.821210263296962e-13,0.0007873011700856,0.30925545681253835,0.01346815564245274,0.3096009020714292,0.013813600901343592,0.30976772296376465,0.013980421793679032,0.3096009033013209,0.01381360213123528,0.30960091009647406,0.013813608926388443,0.000345445258890853,0.00016682089233543973,1.2298916884923017e-09,8.025044850867857e-09
2022-11-18,66,0.1799566506958704,3725,0.946221368553694,3954.830544063122,0.9418861209089888,Put,SPX,SPX221118P03725000,83.35,0.2688,0.036921115062271,0.9933778236875802,0.2701125072985296,83.34999999999991,8.526512829121202e-14,0.0013125072985296,0.2771855655638441,0.0070730582653145135,0.2775016665477686,0.007389159249238997,0.2776549790434026,0.007542471744872992,0.27750166705492046,0.007389159756390873,0.2775016785482482,0.007389171249718607,0.00031610098392448327,0.00015331249563399485,5.071518760502158e-10,1.2000479610030368e-08
2022-11-18,66,0.1799566506958704,3825,0.9716232844880212,3954.830544063122,0.96717165435621,Put,SPX,SPX221118P03825000,111.85,0.2563,0.036921115062271,0.9933778236875802,0.2578796971973188,111.84999999999968,3.1263880373444413e-13,0.0015796971973188,0.2609749714901831,0.003095274292864325,0.2612844806672907,0.003404783469971917,0.2614322734323722,0.003552576235053395,0.2612844808263571,0.0034047836290382882,0.26128448268842674,0.0034047854911079534,0.00030950917710759196,0.0001477927650814781,1.5906637118590083e-10,2.0211360363120434e-09
2022-11-18,66,0.1799566506958704,3875,0.984324242455185,3954.830544063122,0.9798144210798206,Put,SPX,SPX221118P03875000,128.8,0.2497,0.036921115062271,0.9933778236875802,0.2514883005158815,128.80000000000064,6.252776074688883e-13,0.0017883005158815,0.25292174285122687,0.0014334423353453696,0.2532256003403635,0.0017372998244820081,0.25337100512914795,0.0018827046132664504,0.2532256012313756,0.0017373007154941056,0.2532256114354704,0.001737310919588897,0.00030385748913663857,0.0001454047887844423,8.910120974370273e-10,1.1095106888792117e-08
2022-11-18,66,0.1799566506958704,3930,0.998295296219065,3954.830544063122,0.9937214644757922,Put,SPX,SPX221118P03930000,149.95,0.2425,0.036921115062271,0.9933778236875802,0.2445107956435717,149.9500000000603,6.031086741131729e-11,0.0020107956435717,0.24418487771955147,-0.00032591792402023034,0.244481686231424,-2.910941214770424e-05,0.2446247539566548,0.00011395831308311233,0.24448168665746378,-2.9108986107917456e-05,0.2444816989833597,-2.9096660212002412e-05,0.0002968085118725261,0.00014306772523081657,4.2603978678279475e-10,1.2751935701826866e-08
2022-11-18,66,0.1799566506958704,4090,1.038938361713989,3954.830544063122,1.0341783179913462,Call,SPX,SPX221118C04090000,89.75,0.2204,0.036921115062271,0.9933778236875802,0.2178482222276456,89.74999999999864,1.3642420526593924e-12,0.0025517777723543,0.22059141370302304,0.002743191475377438,0.22088437582699327,0.0030361535993476685,0.22102180494700563,0.003173582719360024,0.2208843757360192,0.003036153508373607,0.22088438856366135,0.00303616633601575,0.0002929621239702307,0.00013742912001235563,-9.097406161728827e-11,1.2736668081325675e-08
2022-11-18,66,0.1799566506958704,4140,1.0516393196811524,3954.830544063122,1.0468210847149568,Call,SPX,SPX221118C04140000,70.35,0.2141,0.036921115062271,0.9933778236875802,0.2117677391013958,70.35000000000014,1.4210854715202006e-13,0.0023322608986041,0.2142666461985843,0.002498907097188502,0.21455387149049526,0.0027861323890994716,0.21468945406710346,0.0029217149657076724,0.21455387267736253,0.0027861335759667427,0.21455387031542145,0.0027861312140256556,0.0002872252919109697,0.00013558257660820083,1.1868672711301542e-09,-1.175073816028771e-09
2022-11-18,66,0.1799566506958704,4360,1.1075235347366728,3954.830544063122,1.1024492582988434,Call,SPX,SPX221118C04360000,19.65,0.1959,0.036921115062271,0.9933778236875802,0.1940816178423613,19.65000000000009,9.237055564881302e-14,0.0018183821576386,0.1965931780078783,0.002511560165516985,0.19685916244765195,0.002777544605290644,0.1969825712166515,0.002900953374290194,0.19685916215301424,0.0027775443106529407,0.19685918793267734,0.0027775700903160394,0.0002659844397736588,0.00012340876899955,-2.94637703124323e-10,2.5485025395566296e-08
2022-11-18,66,0.1799566506958704,4590,1.1659479413856255,3954.830544063122,1.160605985227452,Call,SPX,SPX221118C04590000,4.1,0.1901,0.036921115062271,0.9933778236875802,0.1883578423743817,4.09999999998729,1.2709833185908792e-11,0.0017421576256182,0.19438073226348024,0.006022889889098548,0.19462751610611104,0.006269673731729347,0.1947402202648212,0.006382377890439522,0.1946275214799538,0.006269679105572107,0.19462758059078253,0.006269738216400839,0.0002467838426307989,0.00011270415871017514,5.373842759670566e-09,6.448467149144932e-08
2022-11-18,66,0.1806981519507187,3000,0.7620574780298206,3954.9065138721207,0.7585514321204011,Put,SPXW,SPXW221118P03000000,11.55,0.3927,0.0369227056094265,0.9933503428045688,0.3923296315617933,11.550000000000722,7.212008767965017e-13,0.0003703684382067,0.3891895740037357,-0.003140057558057574,0.38963169700582434,-0.0026979345559689505,0.38984308769526194,-0.0024865438665313544,0.3896316993356735,-0.0026979322261198035,0.3896317280243025,-0.0026979035374907756,0.00044212300208862354,0.0002113906894375961,2.329849146942564e-09,3.101847817488235e-08
2022-11-18,66,0.1806981519507187,3380,0.8585847585802646,3954.9065138721207,0.8546346135223185,Put,SPXW,SPXW221118P03380000,29.9,0.3182,0.0369227056094265,0.9933503428045688,0.3185994029531053,29.89999999999975,2.486899575160351e-13,0.0003994029531053,0.33179960484841853,0.013200201895313235,0.33216980741847035,0.01357040446536506,0.33234766541094896,0.013748262457843663,0.3321698087533472,0.01357040580024188,0.33216981964846115,0.013570416695355858,0.0003702025700518252,0.0001778579924786028,1.3348768201915107e-09,1.222999079786291e-08
2022-11-18,66,0.1806981519507187,3600,0.9144689736357848,3954.9065138721207,0.9102617185444812,Put,SPXW,SPXW221118P03600000,57.75,0.286,0.0369227056094265,0.9933503428045688,0.2868877066406398,57.75000000000034,3.410605131648481e-13,0.0008877066406398,0.29721524287561757,0.010327536234977786,0.29755085721682367,0.010663150576183889,0.2977120559627528,0.010824349322113014,0.29755085785623886,0.010663151215599076,0.29755087498112137,0.010663168340481588,0.000335614341206103,0.0001611987459291253,6.394151874644649e-10,1.776429769950738e-08
2022-11-18,66,0.1806981519507187,3670,0.932250314789814,3954.9065138721207,0.927961251960624,Put,SPXW,SPXW221118P03670000,71.5,0.277,0.0369227056094265,0.9933503428045688,0.2781182717690817,71.50000000000011,1.1368683772161605e-13,0.0011182717690817,0.28598819543928067,0.007869923670198953,0.28631117856768323,0.008192906798601518,0.28646770033628505,0.008349428567203332,0.28631117926575067,0.008192907496668955,0.2863111836898033,0.00819291192072158,0.00032298312840256527,0.00015652176860181388,6.980674371881435e-10,5.122120061429314e-09
2022-11-18,66,0.1806981519507187,3775,0.9589223265208576,3954.9065138721207,0.954510552084838,Put,SPXW,SPXW221118P03775000,97.8,0.264,0.0369227056094265,0.9933503428045688,0.2653474698215091,97.7999999999281,7.189271400420694e-11,0.001347469821509,0.2690130986795523,0.003665628858043224,0.2693255269253473,0.003978057103838195,0.2694757729028783,0.004128303081369189,0.26932552791380576,0.003978058092296677,0.2693255409860701,0.003978071164561003,0.0003124282457949712,0.0001502459775309939,9.88458481732124e-10,1.4060722808295623e-08
2022-11-18,66,0.1806981519507187,3990,1.0135364457796614,3954.9065138721207,1.008873404720133,Call,SPXW,SPXW221118C03990000,138.55,0.2352,0.0369227056094265,0.9933503428045688,0.2322547888213594,138.54999999999995,5.684341886080803e-14,0.0029452111786405,0.23490647047978433,0.0026516816584249425,0.2351995679352484,0.002944779113889018,0.2353402426436318,0.003085453822272405,0.23519956851625057,0.002944779694891181,0.23519956848881496,0.0029447796674555715,0.0002930974554640753,0.00014067470838338703,5.810021630470175e-10,5.535665537070855e-10
2022-11-18,66,0.1806981519507187,4050,1.0287775953402578,3954.9065138721207,1.0240444333625414,Call,SPXW,SPXW221118C04050000,108.6,0.2269,0.0369227056094265,0.9933503428045688,0.2242839627578733,108.6000000000181,1.8104628907167356e-11,0.0026160372421266,0.22610356020380445,0.0018195974459311592,0.226397328354535,0.002113365596661698,0.2265359713452594,0.0022520085873861118,0.22639732909379034,0.0021133663359170496,0.22639734558020808,0.0021133828223347806,0.00029376815073053897,0.00013864299072441355,7.392553513785316e-10,1.7225673082377213e-08
2022-11-18,66,0.1806981519507187,4220,1.0719608524286144,3954.9065138721207,1.0670290145160308,Call,SPXW,SPXW221118C04220000,46.75,0.207,0.0369227056094265,0.9933503428045688,0.2049005654027138,46.74999999999977,2.273736754432321e-13,0.0020994345972861,0.20580017373117945,0.0008996083284656398,0.20607518850410472,0.0011746231013909092,0.20620697319430872,0.0013064077915949102,0.20607518832128566,0.0011746229185718438,0.20607521224524875,0.0011746468425349321,0.00027501477292526944,0.00013178469020400096,-1.8281906544181936e-10,2.3741144022926264e-08
2022-11-18,66,0.1806981519507187,4290,1.0897421935826437,3954.9065138721207,1.0847285479321735,Call,SPXW,SPXW221118C04290000,31.05,0.201,0.0369227056094265,0.9933503428045688,0.1991125996832156,31.049999999999727,2.7355895326763857e-13,0.0018874003167843,0.2002829111213302,0.0011703114381146074,0.20055475107607723,0.0014421513928616347,0.2006824891393382,0.0015698894561226029,0.2005547530351301,0.0014421533519144991,0.2005547511430365,0.0014421514598209062,0.0002718399547470274,0.00012773806326096815,1.9590528643753657e-09,6.695927146083136e-11
2022-11-18,66,0.1806981519507187,4430,1.1253048758907018,3954.9065138721207,1.120127614764459,Call,SPXW,SPXW221118C04430000,12.7,0.1937,0.0369227056094265,0.9933503428045688,0.1919477006928943,12.700000000072803,7.280576141965867e-11,0.0017522993071056,0.19456964519759337,0.0026219445046990753,0.1948170542770219,0.0028693535841275986,0.1949362362994027,0.0029885356065084134,0.19481705730880877,0.0028693566159144757,0.19481707711408558,0.002869376421191283,0.0002474090794285233,0.00011918202238081488,3.031786877105702e-09,2.2837063684555403e-08
2022-11-18,66,0.1806981519507187,4510,1.1456264086381638,3954.9065138721207,1.1403556529543362,Call,SPXW,SPXW221118C04510000,7.35,0.1914,0.0369227056094265,0.9933503428045688,0.1897492657948856,7.349999999999881,1.1901590823981678e-13,0.0016507342051143,0.19384284586508618,0.004093580070200581,0.19407647612778228,0.0043272103328966804,0.19419180329392477,0.0044425374990391675,0.19407647579728596,0.004327210002400356,0.1940764943496299,0.004327228554744295,0.00023363026269609954,0.00011532716614248706,-3.304963247519055e-10,1.8221847614130482e-08
2022-12-16,94,0.2566164727355692,3175,0.8065108309148935,3962.7344498288135,0.8012144240796042,Put,SPX,SPX221216P03175000,27.85,0.3382,0.0370782739437207,0.9905302275189892,0.3386603357761827,27.84999999992101,7.899103593445034e-11,0.0004603357761827,0.3476920619043333,0.009031726128150619,0.3480472618602568,0.009386926084074099,0.3482152393892178,0.00955490361303507,0.348047266154714,0.009386930378531277,0.34804736691143917,0.009387031135256463,0.00035519995592347975,0.00016797752896097196,4.2944571787550956e-09,1.0505118236414646e-07
2022-12-16,94,0.2566164727355692,3470,0.8814464829211592,3962.7344498288135,0.8756579689940871,Put,SPX,SPX221216P03470000,57.0,0.2956,0.0370782739437207,0.9905302275189892,0.2965996847226577,57.00000000003786,3.785771696129814e-11,0.0009996847226577,0.3068761134760379,0.010276428753380196,0.3071902685990732,0.010590583876415538,0.3073393074650136,0.010739622742355903,0.307190270604867,0.010590585882209291,0.30719032338412067,0.010590638661462981,0.0003141551230353423,0.0001490388659403652,2.005793753312446e-09,5.478504744305113e-08
2022-12-16,94,0.2566164727355692,3740,0.9500316559438432,3962.7344498288135,0.9437927389158172,Put,SPX,SPX221216P03740000,113.55,0.265,0.0370782739437207,0.9905302275189892,0.2665361417664281,113.54999999996244,3.7559289012278896e-11,0.0015361417664281,0.2688098925727435,0.002273750806315422,0.26909514403880286,0.0025590022723747663,0.2692305747320025,0.0026944329655744226,0.26909514644049737,0.0025590046740692762,0.269095189569534,0.002559047803105896,0.00028525146605934415,0.00013543069319965628,2.401694509934771e-09,4.5530731129783675e-08
2022-12-16,94,0.2566164727355692,4060,1.0313177869336907,3962.7344498288135,1.024545058823053,Call,SPX,SPX221216C04060000,135.9,0.227,0.0370782739437207,0.9905302275189892,0.2242722584629499,135.90000000000032,3.1263880373444413e-13,0.00272774153705,0.22545239237157752,0.0011801339086276175,0.22572296773407824,0.0014507092711283365,0.22584865655278574,0.0015763980898358398,0.2257229699842247,0.0014507115212747945,0.22572302247717044,0.0014507640142205347,0.000270575362500719,0.00012568881870750337,2.250146458049329e-09,5.474309219821727e-08
2022-12-16,94,0.2566164727355692,4170,1.0592598944614506,3962.7344498288135,1.052303668791165,Call,SPX,SPX221216C04170000,89.0,0.2144,0.0370782739437207,0.9905302275189892,0.2121518614824851,88.99999999999955,4.547473508864641e-13,0.0022481385175149,0.21294228867657294,0.0007904271940878393,0.21320754598448546,0.0010556845020003591,0.21333058661322457,0.0011787251307394664,0.21320754903394284,0.0010556875514577402,0.2132075662289726,0.0010557047464875013,0.0002652573079125198,0.00012304062873910726,3.0494573810546655e-09,2.024448714221805e-08
