Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor
2022-10-03,20,0.05475701574264202,3840,0.9754335718781704,3942.153112878259,0.9740869748197897,Put,SPXW,SPXW221003P03840000,50.45,0.2575,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3845,0.9767036676748868,3942.153112878259,0.9753553172349195,Put,SPXW,SPXW221003P03845000,51.9,0.2567,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3850,0.9779737634716031,3942.153112878259,0.9766236596500495,Put,SPXW,SPXW221003P03850000,53.3,0.2554,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3855,0.9792438592683195,3942.153112878259,0.9778920020651795,Put,SPXW,SPXW221003P03855000,54.8,0.2547,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3860,0.9805139550650359,3942.153112878259,0.9791603444803094,Put,SPXW,SPXW221003P03860000,56.3,0.2537,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3865,0.9817840508617522,3942.153112878259,0.9804286868954393,Put,SPXW,SPXW221003P03865000,57.849999999999994,0.2528,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3870,0.9830541466584686,3942.153112878259,0.9816970293105692,Put,SPXW,SPXW221003P03870000,59.45,0.2518,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3875,0.984324242455185,3942.153112878259,0.9829653717256992,Put,SPXW,SPXW221003P03875000,61.1,0.251,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3880,0.9855943382519013,3942.153112878259,0.9842337141408292,Put,SPXW,SPXW221003P03880000,62.75,0.25,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3885,0.9868644340486177,3942.153112878259,0.985502056555959,Put,SPXW,SPXW221003P03885000,64.35,0.2487,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3890,0.9881345298453341,3942.153112878259,0.986770398971089,Put,SPXW,SPXW221003P03890000,66.2,0.2481,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3895,0.9894046256420505,3942.153112878259,0.9880387413862189,Put,SPXW,SPXW221003P03895000,67.9,0.2469,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3900,0.9906747214387668,3942.153112878259,0.9893070838013489,Put,SPXW,SPXW221003P03900000,69.75,0.2461,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3905,0.9919448172354832,3942.153112878259,0.9905754262164788,Put,SPXW,SPXW221003P03905000,71.65,0.2452,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3910,0.9932149130321996,3942.153112878259,0.9918437686316087,Put,SPXW,SPXW221003P03910000,73.55,0.2442,0.036631920002409724,0.997996155761721
