Maturity_years,Zero_coupon_rate_decimal,Zero_coupon_rate_percent,Discount_factor
6.359176165769,0.035078755120,3.507875511965,0.800057256315
6.364177297410,0.035076589610,3.507658960966,0.799927936086
6.369178429050,0.035074428544,3.507442854410,0.799798631443
6.374179560691,0.035072271922,3.507227192190,0.799669342339
6.379180692331,0.035070119742,3.507011974194,0.799540068724
6.384181823972,0.035067972003,3.506797200312,0.799410810550
6.389182955612,0.035065828704,3.506582870431,0.799281567770
6.394184087252,0.035063689844,3.506368984436,0.799152340334
6.399185218893,0.035061555422,3.506155542211,0.799023128195
6.404186350533,0.035059425436,3.505942543639,0.798893931305
6.409187482174,0.035057299886,3.505729988600,0.798764749616
6.414188613814,0.035055178770,3.505517876974,0.798635583081
6.419189745455,0.035053062086,3.505306208639,0.798506431652
6.424190877095,0.035050949835,3.505094983472,0.798377295282
6.429192008735,0.035048842013,3.504884201348,0.798248173924
6.434193140376,0.035046738621,3.504673862139,0.798119067531
6.439194272016,0.035044639657,3.504463965719,0.797989976055
6.444195403657,0.035042545120,3.504254511958,0.797860899450
6.449196535297,0.035040455007,3.504045500725,0.797731837670
6.454197666938,0.035038369319,3.503836931887,0.797602790666
6.459198798578,0.035036288053,3.503628805312,0.797473758394
6.464199930218,0.035034211209,3.503421120863,0.797344740807
6.469201061859,0.035032138784,3.503213878405,0.797215737858
6.474202193499,0.035030070778,3.503007077799,0.797086749502
6.479203325140,0.035028007189,3.502800718906,0.796957775692
6.484204456780,0.035025948016,3.502594801585,0.796828816382
6.489205588420,0.035023893257,3.502389325694,0.796699871528
6.494206720061,0.035021842911,3.502184291089,0.796570941083
6.499207851701,0.035019796976,3.501979697625,0.796442025002
6.504208983342,0.035017755452,3.501775545156,0.796313123239
6.509210114982,0.035015718335,3.501571833534,0.796184235750
6.514211246623,0.035013685626,3.501368562609,0.796055362489
6.519212378263,0.035011657322,3.501165732232,0.795926503411
6.524213509903,0.035009633423,3.500963342250,0.795797658471
6.529214641544,0.035007613925,3.500761392510,0.795668827626
6.534215773184,0.035005598829,3.500559882858,0.795540010829
6.539216904825,0.035003588131,3.500358813137,0.795411208037
6.544218036465,0.035001581832,3.500158183190,0.795282419205
6.549219168106,0.034999579929,3.499957992858,0.795153644289
6.554220299746,0.034997582420,3.499758241982,0.795024883245
6.559221431386,0.034995589304,3.499558930400,0.794896136029
6.564222563027,0.034993600579,3.499360057950,0.794767402597
6.569223694667,0.034991616245,3.499161624467,0.794638682906
6.574224826308,0.034989636298,3.498963629787,0.794509976911
6.579225957948,0.034987660737,3.498766073742,0.794381284569
6.584227089589,0.034985689562,3.498568956166,0.794252605837
6.589228221229,0.034983722769,3.498372276888,0.794123940672
6.594229352869,0.034981760357,3.498176035739,0.793995289030
6.599230484510,0.034979802325,3.497980232547,0.793866650869
6.604231616150,0.034977848671,3.497784867138,0.793738026145
6.609232747791,0.034975899393,3.497589939339,0.793609414816
6.614233879431,0.034973954490,3.497395448974,0.793480816839
6.619235011072,0.034972013959,3.497201395867,0.793352232172
6.624236142712,0.034970077798,3.497007779838,0.793223660772
6.629237274352,0.034968146007,3.496814600710,0.793095102597
6.634238405993,0.034966218583,3.496621858302,0.792966557605
6.639239537633,0.034964295524,3.496429552431,0.792838025753
6.644240669274,0.034962376829,3.496237682915,0.792709507000
6.649241800914,0.034960462496,3.496046249570,0.792581001305
6.654242932555,0.034958552522,3.495855252211,0.792452508624
6.659244064195,0.034956646906,3.495664690650,0.792324028918
6.664245195835,0.034954745647,3.495474564700,0.792195562143
6.669246327476,0.034952848742,3.495284874172,0.792067108260
6.674247459116,0.034950956189,3.495095618875,0.791938667227
6.679248590757,0.034949067986,3.494906798619,0.791810239002
6.684249722397,0.034947184132,3.494718413211,0.791681823546
6.689250854038,0.034945304625,3.494530462456,0.791553420816
6.694251985678,0.034943429462,3.494342946161,0.791425030772
6.699253117318,0.034941558641,3.494155864128,0.791296653374
6.704254248959,0.034939692162,3.493969216161,0.791168288581
6.709255380599,0.034937830021,3.493783002061,0.791039936353
6.714256512240,0.034935972216,3.493597221629,0.790911596650
6.719257643880,0.034934118747,3.493411874663,0.790783269431
6.724258775521,0.034932269610,3.493226960963,0.790654954657
6.729259907161,0.034930424803,3.493042480324,0.790526652286
6.734261038801,0.034928584325,3.492858432543,0.790398362281
6.739262170442,0.034926748174,3.492674817414,0.790270084601
6.744263302082,0.034924916347,3.492491634731,0.790141819207
6.749264433723,0.034923088843,3.492308884287,0.790013566058
6.754265565363,0.034921265659,3.492126565872,0.789885325117
6.759266697004,0.034919446793,3.491944679277,0.789757096343
6.764267828644,0.034917632243,3.491763224292,0.789628879698
6.769268960284,0.034915822007,3.491582200704,0.789500675142
6.774270091925,0.034914016083,3.491401608300,0.789372482638
6.779271223565,0.034912214469,3.491221446865,0.789244302145
6.784272355206,0.034910417162,3.491041716186,0.789116133626
6.789273486846,0.034908624160,3.490862416045,0.788987977042
6.794274618487,0.034906835462,3.490683546225,0.788859832355
6.799275750127,0.034905051065,3.490505106508,0.788731699527
6.804276881767,0.034903270967,3.490327096674,0.788603578518
6.809278013408,0.034901495165,3.490149516502,0.788475469292
6.814279145048,0.034899723658,3.489972365772,0.788347371811
6.819280276689,0.034897956443,3.489795644259,0.788219286036
6.824281408329,0.034896193517,3.489619351741,0.788091211930
6.829282539970,0.034894434880,3.489443487993,0.787963149456
6.834283671610,0.034892680528,3.489268052789,0.787835098576
6.839284803250,0.034890930459,3.489093045902,0.787707059252
6.844285934891,0.034889184671,3.488918467104,0.787579031448
6.849287066531,0.034887443162,3.488744316167,0.787451015126
6.854288198172,0.034885705929,3.488570592861,0.787323010250
6.859289329812,0.034883972970,3.488397296954,0.787195016782
6.864290461452,0.034882244282,3.488224428215,0.787067034686
6.869291593093,0.034880519864,3.488051986410,0.786939063926
6.874292724733,0.034878799713,3.487879971307,0.786811104464
6.879293856374,0.034877083827,3.487708382670,0.786683156264
6.884294988014,0.034875372203,3.487537220263,0.786555219291
6.889296119655,0.034873664838,3.487366483850,0.786427293507
6.894297251295,0.034871961732,3.487196173192,0.786299378878
6.899298382935,0.034870262881,3.487026288051,0.786171475366
6.904299514576,0.034868568282,3.486856828187,0.786043582936
6.909300646216,0.034866877934,3.486687793360,0.785915701552
6.914301777857,0.034865191833,3.486519183327,0.785787831179
6.919302909497,0.034863509978,3.486350997846,0.785659971782
6.924304041138,0.034861832367,3.486183236673,0.785532123324
6.929305172778,0.034860158996,3.486015899565,0.785404285771
6.934306304418,0.034858489863,3.485848986274,0.785276459088
6.939307436059,0.034856824966,3.485682496556,0.785148643239
6.944308567699,0.034855164302,3.485516430162,0.785020838189
6.949309699340,0.034853507868,3.485350786845,0.784893043904
6.954310830980,0.034851855664,3.485185566355,0.784765260349
6.959311962621,0.034850207684,3.485020768442,0.784637487490
6.964313094261,0.034848563929,3.484856392855,0.784509725291
6.969314225901,0.034846924393,3.484692439342,0.784381973719
6.974315357542,0.034845289077,3.484528907651,0.784254232740
6.979316489182,0.034843657975,3.484365797527,0.784126502318
6.984317620823,0.034842031087,3.484203108716,0.783998782421
6.989318752463,0.034840408410,3.484040840963,0.783871073014
6.994319884104,0.034838789940,3.483878994010,0.783743374064
6.999321015744,0.034837175676,3.483717567602,0.783615685536
7.004322147384,0.034835565615,3.483556561479,0.783488007397
7.009323279025,0.034833959754,3.483395975382,0.783360339614
7.014324410665,0.034832358091,3.483235809053,0.783232682154
7.019325542306,0.034830760622,3.483076062229,0.783105034982
7.024326673946,0.034829167346,3.482916734649,0.782977398067
7.029327805587,0.034827578261,3.482757826051,0.782849771374
7.034328937227,0.034825993362,3.482599336172,0.782722154871
7.039330068867,0.034824412647,3.482441264747,0.782594548526
7.044331200508,0.034822836115,3.482283611512,0.782466952305
7.049332332148,0.034821263762,3.482126376199,0.782339366176
7.054333463789,0.034819695585,3.481969558544,0.782211790106
7.059334595429,0.034818131583,3.481813158277,0.782084224063
7.064335727070,0.034816571751,3.481657175132,0.781956668016
7.069336858710,0.034815016088,3.481501608838,0.781829121930
7.074337990350,0.034813464591,3.481346459126,0.781701585776
7.079339121991,0.034811917257,3.481191725725,0.781574059519
7.084340253631,0.034810374084,3.481037408363,0.781446543130
7.089341385272,0.034808835068,3.480883506768,0.781319036576
7.094342516912,0.034807300207,3.480730020667,0.781191539825
7.099343648553,0.034805769498,3.480576949785,0.781064052846
7.104344780193,0.034804242938,3.480424293848,0.780936575608
7.109345911833,0.034802720526,3.480272052580,0.780809108079
7.114347043474,0.034801202257,3.480120225705,0.780681650228
7.119348175114,0.034799688129,3.479968812946,0.780554202025
7.124349306755,0.034798178140,3.479817814025,0.780426763437
