Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor,IV_market,BS_reconstructed_price,BS_reconstruction_error,IV_BDD_error
2022-09-28,15,0.0410677618069815,3450,0.8763660997342937,3940.786328360648,0.8754597972418329,Put,SPXW,SPXW220928P03450000,4.2,0.3748,0.0365977324873474,0.9984981419587812,0.3699108902010517,4.200000000018264,1.8263612844293675e-11,0.004889109798948299
2022-09-28,15,0.0410677618069815,3625,0.9208194526193666,3940.786328360648,0.919867178261346,Put,SPXW,SPXW220928P03625000,10.65,0.318,0.0365977324873474,0.9984981419587812,0.31408313680143823,10.649999999999864,1.3677947663381929e-13,0.003916863198561771
2022-09-28,15,0.0410677618069815,3690,0.9373306979766792,3940.786328360648,0.9363613483543082,Put,SPXW,SPXW220928P03690000,15.85,0.3,0.0365977324873474,0.9984981419587812,0.29637336974766876,15.850000000000477,4.778399897986674e-13,0.003626630252331231
2022-09-28,15,0.0410677618069815,3725,0.946221368553694,3940.786328360648,0.9452428245582108,Put,SPXW,SPXW220928P03725000,19.9,0.2917,0.0365977324873474,0.9984981419587812,0.28812712183798633,19.900000000000205,2.0605739337042905e-13,0.003572878162013682
2022-09-28,15,0.0410677618069815,3755,0.9538419433339922,3940.786328360648,0.9528555184472705,Put,SPXW,SPXW220928P03755000,24.200000000000003,0.2848,0.0365977324873474,0.9984981419587812,0.28131149379912784,24.20000000000016,1.5631940186722204e-13,0.0034885062008721546
2022-09-28,15,0.0410677618069815,3775,0.9589223265208576,3940.786328360648,0.9579306477066432,Put,SPXW,SPXW220928P03775000,27.65,0.2807,0.0365977324873474,0.9984981419587812,0.27725446046970303,27.65000000000009,9.237055564881302e-14,0.0034455395302969705
2022-09-28,15,0.0410677618069815,3795,0.9640027097077232,3940.786328360648,0.9630057769660162,Put,SPXW,SPXW220928P03795000,31.55,0.2766,0.0365977324873474,0.9984981419587812,0.27323813513815237,31.54999999996346,3.653966018646315e-11,0.003361864861847641
2022-09-28,15,0.0410677618069815,3820,0.9703531886913048,3940.786328360648,0.9693496885402324,Put,SPXW,SPXW220928P03820000,37.150000000000006,0.2717,0.0365977324873474,0.9984981419587812,0.2683567056541244,37.150000000057844,5.7838178690872155e-11,0.0033432943458756026
2022-09-28,15,0.0410677618069815,3840,0.9754335718781704,3940.786328360648,0.9744248177996052,Put,SPXW,SPXW220928P03840000,42.3,0.268,0.0365977324873474,0.9984981419587812,0.26466575194580966,42.30000000000018,1.8474111129762605e-13,0.0033342480541903585
2022-09-28,15,0.0410677618069815,3860,0.980513955065036,3940.786328360648,0.9794999470589782,Put,SPXW,SPXW220928P03860000,47.95,0.264,0.0365977324873474,0.9984981419587812,0.2606372018073914,47.95000000000027,2.7000623958883807e-13,0.003362798192608596
2022-09-28,15,0.0410677618069815,3880,0.9855943382519012,3940.786328360648,0.9845750763183512,Put,SPXW,SPXW220928P03880000,54.2,0.2598,0.0365977324873474,0.9984981419587812,0.2564851503369281,54.19999999999982,1.8474111129762605e-13,0.0033148496630718838
2022-09-28,15,0.0410677618069815,3900,0.9906747214387668,3940.786328360648,0.989650205577724,Put,SPXW,SPXW220928P03900000,61.2,0.2559,0.0365977324873474,0.9984981419587812,0.25255236724877067,61.200000000011414,1.1411316336307209e-11,0.0033476327512293458
2022-09-28,15,0.0410677618069815,3920,0.9957551046256324,3940.786328360648,0.9947253348370972,Put,SPXW,SPXW220928P03920000,68.8,0.2515,0.0365977324873474,0.9984981419587812,0.24820628865678884,68.79999999999973,2.7000623958883807e-13,0.0032937113432111587
2022-09-28,15,0.0410677618069815,3940,1.000835487812498,3940.786328360648,0.99980046409647,Put,SPXW,SPXW220928P03940000,77.3,0.2476,0.0365977324873474,0.9984981419587812,0.24427156783925896,77.29999999999995,4.263256414560601e-14,0.003328432160741024
2022-09-28,15,0.0410677618069815,3960,1.0059158709993632,3940.786328360648,1.0048755933558429,Call,SPXW,SPXW220928C03960000,67.6,0.2425,0.0365977324873474,0.9984981419587812,0.24089154641020225,67.60000000000014,1.4210854715202004e-13,0.001608453589797748
2022-09-28,15,0.0410677618069815,3980,1.0109962541862287,3940.786328360648,1.009950722615216,Call,SPXW,SPXW220928C03980000,57.7,0.2383,0.0365977324873474,0.9984981419587812,0.23671600574868862,57.70000000001551,1.5504042494285386e-11,0.0015839942513113936
2022-09-28,15,0.0410677618069815,4000,1.0160766373730945,3940.786328360648,1.015025851874589,Call,SPXW,SPXW220928C04000000,48.8,0.2346,0.0365977324873474,0.9984981419587812,0.23299053082920335,48.79999999999973,2.7000623958883807e-13,0.0016094691707966569
2022-09-28,15,0.0410677618069815,4020,1.0211570205599596,3940.786328360648,1.020100981133962,Call,SPXW,SPXW220928C04020000,40.75,0.2309,0.0365977324873474,0.9984981419587812,0.22920490049702974,40.75,0.0,0.0016950995029702542
